accommodates,bathrooms,bedrooms,beds,avg_rating,number_of_reviews,calculated_host_listings_count,host_response_rate,host_is_superhost,neighbourhood_cleansed,property_type,price
2,1.0,1.0,1.0,5.0,3,28,1.0,t,Ward 115,Entire rental unit,9.105090961257085
2,1.0,1.0,1.0,4.954285714285715,25,4,0.77,f,Ward 74,Entire rental unit,7.484368643286131
6,3.0,3.0,3.0,4.785714285714286,2,2,1.0,f,Ward 74,Entire rental unit,7.937731775260109
2,1.0,1.0,1.0,4.974285714285714,84,1,1.0,t,Ward 62,Entire guesthouse,7.327123292259293
4,2.0,2.0,3.0,4.018571428571429,7,49,1.0,f,Ward 23,Entire rental unit,8.006700845440367
2,1.0,1.0,1.0,4.904285714285715,222,2,1.0,t,Ward 115,Entire rental unit,7.455876687491824
2,1.0,1.0,2.0,4.332857142857143,3,5,1.0,f,Ward 46,Private room in home,5.942799375126701
8,2.5,4.0,6.0,4.8999999999999995,20,2,1.0,t,Ward 23,Entire home,8.52158353971753
8,2.5,3.0,4.0,4.714285714285714,1,4,1.0,f,Ward 61,Entire home,8.137688184977605
6,2.0,3.0,3.0,4.542857142857144,5,181,0.99,f,Ward 115,Entire rental unit,8.542470998600505
2,1.0,1.0,1.0,4.86,120,2,1.0,t,Ward 115,Entire home,7.0967213784947605
4,2.5,2.0,2.0,4.897142857142858,33,3,1.0,t,Ward 61,Entire rental unit,7.792761720816526
2,1.0,1.0,1.0,4.384285714285715,86,6,1.0,f,Ward 77,Entire serviced apartment,7.383989457978509
1,1.0,1.0,1.0,4.937142857142858,9,5,1.0,t,Ward 62,Private room in home,5.968707559985366
2,1.0,1.0,1.0,4.805714285714286,8,2,0.91,f,Ward 54,Entire rental unit,7.233455418621439
4,2.0,2.0,2.0,4.941428571428571,86,32,1.0,t,Ward 54,Entire rental unit,8.25088114470065
4,2.0,2.0,3.0,4.717142857142856,114,21,1.0,t,Ward 54,Entire rental unit,8.0774471493312
2,1.0,1.0,1.0,4.815714285714286,34,1,1.0,t,Ward 64,Entire guesthouse,6.405228458030842
8,3.0,4.0,4.0,5.0,3,9,1.0,f,Ward 61,Entire home,8.055475141757274
2,1.0,1.0,1.0,4.68,42,60,1.0,t,Ward 115,Entire rental unit,7.014814351275545
2,1.0,1.0,1.0,4.845714285714286,23,3,1.0,t,Ward 115,Entire guesthouse,6.240275845170769
5,2.0,3.0,3.0,4.978571428571429,28,1,1.0,f,Ward 74,Entire home,8.268988209506656
6,2.0,2.0,3.0,4.851428571428571,85,1,1.0,f,Ward 64,Entire condo,7.668093709082406
6,3.0,4.0,4.0,4.942857142857143,5,2,1.0,t,Ward 58,Entire home,8.881975184248867
4,2.0,2.0,2.0,4.378571428571429,20,18,1.0,f,Ward 54,Entire rental unit,8.007700012884026
4,2.0,2.0,3.0,4.844285714285713,203,21,1.0,t,Ward 54,Entire rental unit,8.058010800802085
4,1.5,2.0,3.0,4.942857142857143,12,1,1.0,t,Ward 103,Entire condo,6.799055862058796
2,1.0,1.0,1.0,4.321428571428571,4,49,1.0,f,Ward 54,Entire rental unit,7.534228326274089
2,1.0,1.0,2.0,4.828571428571429,101,3,1.0,t,Ward 70,Entire rental unit,6.634633357861686
4,1.0,2.0,3.0,4.817142857142857,122,17,1.0,t,Ward 23,Entire cottage,7.484368643286131
2,1.0,1.0,1.0,4.865714285714286,94,1,1.0,f,Ward 77,Entire rental unit,6.86171134048073
2,1.0,1.0,1.0,4.821428571428571,4,1,1.0,f,Ward 57,Entire rental unit,6.85751406254539
2,1.0,1.0,1.0,4.475714285714285,3,1,1.0,f,Ward 115,Entire rental unit,7.355001921105257
2,1.0,1.0,2.0,4.642857142857143,2,1,1.0,f,Ward 54,Entire rental unit,7.244941546337007
2,1.0,1.0,1.0,4.898571428571429,138,1,1.0,t,Ward 73,Entire guest suite,6.021023349349527
2,1.0,1.0,1.0,5.0,2,2,1.0,f,Ward 54,Entire rental unit,6.943122422819428
4,2.0,2.0,2.0,4.984285714285714,9,60,0.99,t,Ward 115,Entire rental unit,7.615298339825815
2,1.0,1.0,1.0,4.085714285714285,5,4,1.0,t,Ward 54,Private room in bed and breakfast,7.744136627627991
4,2.0,2.0,2.0,5.0,2,3,1.0,t,Ward 105,Entire rental unit,7.3783837129967145
4,2.5,2.0,2.0,4.857142857142857,81,1,1.0,t,Ward 77,Entire home,7.831220214604293
8,4.0,4.0,7.0,4.965714285714285,8,1,1.0,f,Ward 62,Entire home,8.507344855361422
2,1.0,1.0,1.0,4.8100000000000005,9,11,1.0,f,Ward 85,Entire rental unit,6.621405651764134
2,1.0,1.0,1.0,4.898571428571429,41,1,1.0,t,Ward 115,Entire rental unit,7.103322062526113
2,1.0,0.0,1.0,4.571428571428571,63,6,0.93,f,Ward 115,Entire rental unit,7.430114138561801
4,1.0,2.0,3.0,4.857142857142857,3,1,1.0,f,Ward 115,Entire rental unit,6.985641817639208
3,1.0,1.0,2.0,4.8585714285714285,3,2,1.0,f,Ward 62,Entire rental unit,6.698268054115413
3,1.0,1.0,1.0,5.0,3,53,1.0,t,Ward 77,Entire rental unit,7.500529485395295
6,2.0,3.0,3.0,5.0,1,18,1.0,t,Ward 77,Entire home,8.188966863648876
2,1.0,1.0,1.0,4.075714285714285,19,49,0.97,f,Ward 115,Room in boutique hotel,7.079184394609668
2,1.0,1.0,1.0,4.822857142857144,235,1,1.0,t,Ward 100,Entire guesthouse,6.304448802421981
4,2.0,2.0,3.0,4.904285714285714,26,3,1.0,t,Ward 23,Entire condo,7.496097345175956
2,1.0,1.0,0.0,4.542857142857144,5,5,1.0,t,Ward 64,Private room in rental unit,6.206575926724928
2,1.0,1.0,1.0,5.0,9,1,1.0,f,Ward 61,Entire home,7.065613363597717
6,4.0,3.0,3.0,4.93,8,1,1.0,f,Ward 54,Entire home,9.99884318585288
2,1.0,1.0,1.0,4.724285714285714,14,7,1.0,t,Ward 113,Entire guest suite,6.999422467507961
2,1.0,1.0,1.0,4.525714285714286,13,1,1.0,t,Ward 115,Entire rental unit,6.878326468291325
2,1.0,1.0,1.0,4.687142857142858,51,70,1.0,t,Ward 54,Entire rental unit,7.149916836132109
6,3.0,3.0,4.0,4.785714285714286,2,3,1.0,t,Ward 112,Entire home,8.294299608857235
4,2.0,2.0,2.0,4.905714285714285,61,5,1.0,t,Ward 54,Entire rental unit,8.188966863648876
4,2.0,2.0,2.0,4.571428571428571,7,94,1.0,f,Ward 55,Entire rental unit,7.453561871643373
8,3.5,4.0,4.0,4.877142857142857,27,1,1.0,f,Ward 77,Entire home,9.440658127038393
2,1.0,1.0,1.0,4.6571428571428575,10,1,1.0,f,Ward 55,Entire rental unit,7.064759027791802
6,2.0,3.0,3.0,4.9071428571428575,79,1,1.0,f,Ward 58,Entire home,8.16876982367527
2,1.0,1.0,1.0,4.357142857142857,38,108,0.97,f,Ward 115,Entire rental unit,7.3758821482150125
6,2.5,4.0,4.0,4.945714285714286,32,1,1.0,f,Ward 69,Entire villa,8.975503722070927
3,1.5,2.0,2.0,4.914285714285714,23,22,0.86,t,Ward 115,Entire rental unit,7.6838639802564295
2,1.0,1.0,2.0,4.864285714285714,67,3,1.0,t,Ward 23,Entire serviced apartment,6.697034247666484
4,2.0,2.0,2.0,4.827142857142857,40,126,1.0,t,Ward 115,Entire rental unit,8.048468743668883
2,1.0,1.0,1.0,5.0,2,3,1.0,f,Ward 55,Entire rental unit,7.313886831633462
2,1.0,1.0,1.0,4.8999999999999995,74,1,1.0,t,Ward 115,Entire loft,7.147559271189454
3,1.0,1.0,2.0,4.96,193,2,1.0,t,Ward 69,Entire guest suite,6.373319789577012
4,2.0,2.0,3.0,5.0,1,181,0.99,f,Ward 115,Entire rental unit,8.124446855715847
6,2.0,3.0,4.0,4.844285714285713,122,5,1.0,t,Ward 115,Entire home,8.371242135931933
2,1.0,1.0,1.0,4.8028571428571425,22,2,0.8,t,Ward 57,Private room in rental unit,7.044905117129371
4,2.0,2.0,2.0,4.541428571428571,19,1,1.0,f,Ward 54,Entire rental unit,7.934513463882263
8,4.0,4.0,4.0,2.5714285714285716,1,108,0.97,f,Ward 54,Entire home,9.680406499268875
2,0.0,0.0,0.0,4.0,1,11,0.9,f,Ward 83,Private room in home,6.898714534329988
2,1.5,1.0,1.0,4.8999999999999995,10,30,1.0,t,Ward 115,Entire rental unit,7.65491704784832
2,1.0,1.0,1.0,4.348571428571429,18,108,0.97,f,Ward 115,Entire rental unit,7.347299700743164
3,1.0,1.0,3.0,4.894285714285715,47,1,1.0,t,Ward 115,Entire loft,7.1276936993473985
2,1.0,1.0,1.0,4.9628571428571435,51,4,1.0,t,Ward 77,Private room in home,6.55250788703459
4,2.5,2.0,3.0,4.672857142857143,31,1,1.0,f,Ward 55,Entire condo,7.105786129481271
2,1.0,1.0,1.0,4.938571428571428,30,7,1.0,t,Ward 77,Entire rental unit,6.8966943316227125
2,1.0,1.0,1.0,4.952857142857143,3,1,0.7,f,Ward 115,Entire condo,7.186144304522325
2,1.0,1.0,1.0,4.857142857142857,5,1,1.0,t,Ward 115,Entire rental unit,7.277938572945661
6,3.5,3.0,3.0,4.975714285714285,6,1,1.0,f,Ward 62,Entire home,8.697178688412643
2,1.0,1.0,1.0,4.99,14,1,1.0,t,Ward 64,Entire home,7.27931883541462
8,4.5,4.0,4.0,4.954285714285715,138,4,1.0,t,Ward 71,Entire home,9.169622538697624
2,1.0,1.0,1.0,4.285714285714286,1,1,1.0,f,Ward 58,Entire home,6.803505257608338
2,1.0,1.0,1.0,4.877142857142857,110,2,1.0,t,Ward 64,Entire guest suite,6.311734809152915
4,2.0,2.0,3.0,4.5528571428571425,60,1,1.0,f,Ward 115,Entire rental unit,8.14060704285845
2,1.0,1.0,1.0,4.821428571428571,4,1,1.0,f,Ward 115,Entire rental unit,7.27931883541462
2,1.0,1.0,1.0,4.844285714285713,118,4,1.0,t,Ward 53,Entire guesthouse,6.612041034833092
2,1.0,0.0,1.0,5.0,3,1,1.0,f,Ward 54,Entire rental unit,7.349873704738337
2,1.0,1.0,1.0,4.897142857142858,11,1,1.0,t,Ward 61,Entire rental unit,6.8679744089702925
4,2.0,2.0,2.0,4.214285714285714,4,1,1.0,f,Ward 115,Entire rental unit,7.290292882446597
2,1.0,1.0,1.0,4.755714285714285,7,1,1.0,f,Ward 57,Entire rental unit,6.752270376141742
2,1.0,1.0,1.0,4.927142857142856,6,5,0.67,f,Ward 54,Entire rental unit,8.851377097519439
6,3.5,3.0,4.0,4.952857142857143,12,11,1.0,t,Ward 54,Entire home,9.190341725469493
8,3.0,4.0,4.0,4.951428571428571,6,1,0.71,f,Ward 61,Entire home,8.780480107033297
6,2.5,3.0,4.0,4.9957142857142856,39,1,1.0,f,Ward 84,Entire cabin,7.719129840906732
4,1.0,2.0,3.0,4.9157142857142855,86,1,1.0,t,Ward 83,Entire rental unit,6.787844982309579
6,2.0,3.0,4.0,4.715714285714285,26,1,1.0,f,Ward 115,Entire rental unit,8.353261499733874
4,1.0,2.0,3.0,4.378571428571428,3,1,1.0,f,Ward 107,Entire rental unit,7.246368080102461
4,2.0,2.0,2.0,4.9142857142857155,143,1,0.88,t,Ward 61,Entire home,8.880446450715093
8,2.0,4.0,3.0,4.428571428571429,1,2,1.0,f,Ward 64,Entire home,8.160803920954665
1,1.0,1.0,1.0,5.0,5,2,1.0,t,Ward 62,Entire guesthouse,7.170888478512505
2,1.0,1.0,1.0,4.785714285714286,2,2,1.0,f,Ward 58,Entire serviced apartment,6.803505257608338
2,1.0,1.0,1.0,4.142857142857143,4,18,1.0,f,Ward 3,Private room in home,6.111467339502679
2,2.0,1.0,1.0,4.821428571428571,4,3,0.6,f,Ward 94,Private room in home,6.35088571671474
2,1.0,1.0,1.0,4.972857142857143,65,1,1.0,t,Ward 23,Entire home,6.432940092739179
16,7.0,8.0,9.0,4.585714285714286,11,6,0.8,f,Ward 54,Entire home,10.596659732783579
3,1.0,1.0,2.0,5.0,14,1,1.0,f,Ward 23,Entire rental unit,6.466144724237619
4,1.0,2.0,3.0,5.0,15,1,1.0,t,Ward 73,Entire home,7.160069207596127
2,1.0,1.0,1.0,4.834285714285714,35,3,1.0,t,Ward 59,Private room in guest suite,7.042286171939743
2,1.0,1.0,1.0,5.0,3,9,1.0,t,Ward 77,Entire rental unit,6.8885724595653635
4,2.0,2.0,2.0,4.857142857142857,1,1,1.0,f,Ward 23,Entire rental unit,7.732369222284388
2,1.0,1.0,1.0,4.9557142857142855,31,3,1.0,f,Ward 7,Entire home,6.3473892096560105
3,2.0,1.0,1.0,4.911428571428572,26,2,1.0,f,Ward 77,Private room in home,7.684783943522785
2,1.0,1.0,1.0,4.961428571428572,55,4,1.0,t,Ward 62,Entire guest suite,7.1846291527173145
4,2.0,2.0,2.0,5.0,4,7,1.0,t,Ward 107,Entire vacation home,7.601402334583733
4,2.0,2.0,2.0,4.772857142857142,29,181,0.99,f,Ward 54,Entire rental unit,8.599510233905452
2,1.0,1.0,1.0,4.95,26,126,1.0,t,Ward 115,Entire rental unit,7.441906728051625
6,2.0,3.0,3.0,4.952857142857143,3,3,0.7,f,Ward 64,Entire home,7.83241092718792
4,1.0,3.0,3.0,4.885714285714286,5,1,1.0,f,Ward 74,Entire rental unit,7.21890970761906
6,2.0,4.0,4.0,5.0,1,1,1.0,f,Ward 71,Entire home,8.32093496888341
6,2.5,3.0,4.0,4.928571428571429,2,1,1.0,f,Ward 74,Entire home,8.699681400989514
4,2.0,2.0,3.0,4.670000000000001,3,25,1.0,t,Ward 55,Entire rental unit,7.601402334583733
4,2.0,2.0,2.0,4.857142857142857,5,10,1.0,t,Ward 115,Entire rental unit,7.781973234434385
8,4.5,4.0,4.0,5.0,6,6,0.96,t,Ward 59,Entire home,9.427465850964829
2,1.0,1.0,1.0,4.751428571428572,59,126,1.0,t,Ward 115,Entire rental unit,7.192182058713246
2,1.0,1.0,1.0,4.414285714285715,10,1,1.0,f,Ward 57,Entire home,8.517393171418904
4,2.0,2.0,2.0,4.761428571428572,3,1,1.0,f,Ward 115,Entire rental unit,7.713784616598755
8,2.5,4.0,3.0,4.964285714285714,4,1,1.0,f,Ward 62,Entire home,9.140561477368266
2,1.0,1.0,1.0,4.764285714285714,194,15,1.0,t,Ward 115,Entire condo,7.1891677384203225
2,1.0,0.0,1.0,4.945714285714286,66,2,1.0,t,Ward 115,Entire serviced apartment,6.97166860472579
2,1.0,0.0,1.0,4.965714285714286,25,14,1.0,t,Ward 54,Entire rental unit,7.3343293503005365
4,2.0,2.0,2.0,5.0,1,13,0.71,f,Ward 23,Entire rental unit,7.444833273892193
2,1.0,1.0,1.0,4.951428571428572,128,1,1.0,t,Ward 54,Entire rental unit,8.839421607620602
7,2.0,3.0,4.0,4.499999999999999,6,1,1.0,f,Ward 64,Entire home,7.550135342488429
2,1.0,1.0,1.0,1.0,1,1,1.0,f,Ward 115,Entire rental unit,7.783640596221253
4,1.0,2.0,4.0,4.6971428571428575,98,1,1.0,f,Ward 54,Entire rental unit,6.878326468291325
2,1.0,1.0,1.0,5.0,3,2,1.0,t,Ward 62,Entire cottage,7.901377353792616
6,2.5,3.0,3.0,4.671428571428572,152,1,1.0,f,Ward 74,Entire condo,7.38770923908104
6,3.0,3.0,4.0,5.0,2,1,1.0,f,Ward 59,Entire townhouse,8.055475141757274
4,2.0,2.0,3.0,4.5528571428571425,15,1,1.0,f,Ward 55,Entire rental unit,7.138866999945524
6,2.0,3.0,4.0,4.917142857142857,65,1,1.0,t,Ward 84,Entire home,8.098946748943339
4,2.0,2.0,2.0,4.868571428571428,35,1,0.9,f,Ward 62,Entire bungalow,7.621195162809845
6,2.5,3.0,3.0,4.8999999999999995,181,3,0.83,t,Ward 74,Entire home,8.985820874482043
4,2.0,2.0,2.0,4.132857142857143,15,1,1.0,f,Ward 115,Entire rental unit,7.449498005382849
2,1.0,1.0,1.0,5.0,3,1,1.0,f,Ward 112,Entire rental unit,6.767343125265392
6,2.0,3.0,4.0,4.8100000000000005,6,1,1.0,f,Ward 58,Entire home,8.188966863648876
1,2.0,1.0,1.0,4.964285714285714,4,31,1.0,t,Ward 57,Private room in home,5.786897381366708
4,2.0,2.0,3.0,4.884285714285714,185,1,1.0,t,Ward 115,Entire rental unit,7.771067086065406
6,2.0,3.0,5.0,4.644285714285714,8,22,1.0,t,Ward 64,Entire home,7.67368812926773
4,1.0,2.0,2.0,4.924285714285715,24,3,1.0,t,Ward 64,Entire rental unit,6.85751406254539
4,2.0,1.0,2.0,4.952857142857143,28,1,1.0,t,Ward 83,Entire rental unit,7.1316985104669115
2,1.0,1.0,1.0,5.0,4,42,0.99,t,Ward 115,Entire rental unit,7.317212408359839
2,1.0,1.0,1.0,4.6000000000000005,5,49,0.97,f,Ward 115,Room in boutique hotel,7.240649694255466
1,1.0,1.0,1.0,5.0,2,3,1.0,f,Ward 115,Private room in home,6.311734809152915
4,1.0,2.0,2.0,4.952857142857143,6,1,1.0,f,Ward 57,Entire home,7.496097345175956
4,2.0,2.0,2.0,4.5,2,94,1.0,f,Ward 107,Entire rental unit,7.290292882446597
4,2.0,2.0,3.0,4.244285714285715,7,49,1.0,f,Ward 23,Entire rental unit,7.562681246721884
2,1.0,1.0,1.0,1.2857142857142858,2,9,1.0,f,Ward 54,Private room in villa,7.696667081526462
1,1.0,1.0,6.0,4.761428571428572,21,5,1.0,f,Ward 115,Shared room in boutique hotel,5.993961427306569
8,3.0,4.0,4.0,4.93,90,20,1.0,t,Ward 54,Entire bungalow,9.872873693918292
2,1.0,1.0,2.0,4.909999999999999,14,2,1.0,f,Ward 55,Entire guest suite,6.251903883165888
1,1.0,1.0,1.0,4.857142857142857,2,5,1.0,t,Ward 3,Entire home,5.739792912179234
8,3.5,3.0,5.0,4.984285714285714,9,1,1.0,f,Ward 64,Entire home,7.719129840906732
8,4.0,4.0,4.0,5.0,1,3,1.0,t,Ward 54,Entire home,10.239995502805316
2,1.0,1.0,1.0,5.0,1,13,1.0,f,Ward 77,Entire rental unit,7.936302693201959
2,1.0,1.0,1.0,4.6571428571428575,5,1,0.8,f,Ward 54,Entire rental unit,7.1316985104669115
6,2.0,3.0,4.0,4.852857142857142,103,1,1.0,t,Ward 21,Entire home,7.7752758464868625
6,3.5,3.0,4.0,4.885714285714286,5,1,0.9,f,Ward 54,Entire rental unit,8.221747728346623
4,2.0,2.0,2.0,5.0,1,25,1.0,t,Ward 55,Entire serviced apartment,8.006700845440367
4,1.0,2.0,2.0,4.87,19,1,1.0,f,Ward 55,Entire rental unit,7.396948602621014
4,1.5,1.0,3.0,4.892857142857143,133,1,1.0,t,Ward 61,Entire cottage,7.325148957955575
2,1.0,0.0,1.0,4.885714285714286,217,3,1.0,t,Ward 115,Entire rental unit,6.894670039433482
4,1.0,3.0,3.0,4.555714285714286,9,8,0.91,f,Ward 115,Room in hostel,7.005789019253503
2,1.0,1.0,1.0,4.844285714285715,106,5,1.0,t,Ward 10,Entire rental unit,6.198478716492308
5,1.0,2.0,2.0,4.898571428571429,29,1,0.0,f,Ward 54,Entire condo,6.803505257608338
2,1.5,1.0,1.0,5.0,2,4,1.0,f,Ward 64,Private room in home,6.478509642208569
3,1.5,1.0,1.0,4.681428571428571,13,11,1.0,f,Ward 55,Entire rental unit,7.195187320178709
6,0.0,0.0,0.0,4.61,43,1,1.0,f,Ward 73,Entire rental unit,5.918893854273146
4,2.0,2.0,2.0,4.924285714285714,423,2,1.0,t,Ward 64,Entire rental unit,7.475339236566737
2,1.0,1.0,1.0,4.857142857142857,2,2,1.0,t,Ward 74,Entire rental unit,7.635786861395585
2,1.5,1.0,1.0,4.708571428571427,103,5,0.98,f,Ward 10,Private room in home,6.111467339502679
2,1.0,1.0,1.0,4.92,14,4,1.0,t,Ward 55,Entire rental unit,6.803505257608338
2,1.0,1.0,1.0,4.924285714285714,41,1,1.0,t,Ward 115,Entire rental unit,6.963189985870238
2,1.0,1.0,1.0,5.0,3,30,1.0,t,Ward 115,Entire rental unit,7.289610521451167
2,1.0,0.0,2.0,4.87,19,4,0.9,t,Ward 115,Entire rental unit,6.818924065275521
4,3.0,2.0,2.0,4.9799999999999995,14,14,1.0,t,Ward 61,Entire home,7.761319180947987
5,3.0,3.0,3.0,5.0,1,4,1.0,t,Ward 74,Entire rental unit,8.476579508530941
4,1.5,2.0,2.0,4.951428571428571,15,1,1.0,t,Ward 4,Entire guest suite,7.13966033596492
2,1.0,1.0,1.0,4.848571428571428,29,3,1.0,f,Ward 115,Entire loft,7.403061091090091
2,1.0,1.0,2.0,4.9399999999999995,14,16,1.0,t,Ward 74,Farm stay,6.695798917058491
4,1.5,1.0,1.0,3.7142857142857144,1,15,1.0,f,Ward 54,Entire serviced apartment,7.601402334583733
2,1.0,1.0,1.0,4.702857142857143,25,108,0.97,f,Ward 115,Entire rental unit,7.3343293503005365
6,3.5,3.0,3.0,4.847142857142857,45,2,1.0,f,Ward 54,Entire home,8.818926087090677
4,1.0,2.0,2.0,5.0,6,94,1.0,f,Ward 77,Entire rental unit,7.881182202227102
2,1.0,1.0,1.0,4.9471428571428575,109,1,1.0,t,Ward 61,Entire cottage,7.151485463904735
10,2.0,5.0,5.0,5.0,1,1,1.0,f,Ward 113,Entire home,8.142645185942795
4,2.0,2.0,0.0,5.0,6,1,1.0,f,Ward 115,Entire rental unit,7.950149887652018
2,1.0,1.0,1.0,4.555714285714285,8,42,1.0,f,Ward 115,Entire rental unit,6.6293632534374485
1,2.0,1.0,1.0,4.918571428571428,7,11,1.0,t,Ward 55,Private room in home,5.69035945432406
2,1.0,1.0,1.0,4.611428571428571,51,5,1.0,t,Ward 55,Private room in home,5.459585514144159
4,2.0,2.0,3.0,4.857142857142857,4,23,0.98,t,Ward 115,Entire rental unit,7.740229524763182
2,1.0,1.0,1.0,4.905714285714287,3,8,0.9,f,Ward 54,Private room,7.597897950521784
5,2.5,2.0,3.0,4.714285714285714,5,3,0.94,t,Ward 54,Entire guest suite,8.853808274977197
4,1.0,2.0,2.0,4.904285714285714,3,1,1.0,f,Ward 1,Entire rental unit,7.0909098220799835
2,1.0,1.0,1.0,4.807142857142857,11,51,1.0,t,Ward 64,Entire rental unit,7.003065458786462
2,1.0,1.0,1.0,4.8185714285714285,39,7,0.8,f,Ward 4,Private room in guest suite,6.150602768446279
2,1.0,1.0,1.0,4.971428571428571,10,1,1.0,f,Ward 71,Entire rental unit,7.313886831633462
2,1.0,1.0,2.0,4.928571428571429,43,19,1.0,t,Ward 62,Entire guesthouse,6.835184586147301
6,3.5,3.0,0.0,4.988571428571428,13,1,1.0,f,Ward 83,Entire rental unit,7.3783837129967145
8,4.0,4.0,4.0,4.858571428571429,11,4,1.0,f,Ward 54,Entire villa,8.942591637231851
4,1.0,2.0,3.0,4.8914285714285715,131,1,1.0,t,Ward 74,Entire guest suite,7.550135342488429
2,1.0,1.0,1.0,4.839999999999999,100,2,1.0,t,Ward 15,Entire condo,6.448889394146858
4,2.0,2.0,2.0,4.914285714285714,35,12,1.0,t,Ward 115,Entire rental unit,7.910957382845589
7,2.5,5.0,8.0,5.0,1,1,0.86,f,Ward 74,Entire villa,8.981052985901483
2,1.0,1.0,1.0,5.0,17,2,0.9,t,Ward 64,Entire rental unit,6.852242569051878
2,1.0,1.0,1.0,4.808571428571428,60,17,1.0,t,Ward 115,Entire rental unit,7.157735484249907
2,1.0,1.0,1.0,4.928571428571429,174,126,1.0,t,Ward 115,Entire condo,8.085178748074537
4,2.0,2.0,2.0,4.8100000000000005,129,8,1.0,t,Ward 77,Entire rental unit,7.222566018822171
2,1.0,1.0,1.0,5.0,12,5,1.0,f,Ward 71,Private room in villa,7.783640596221253
15,4.0,6.0,10.0,5.0,4,181,0.99,f,Ward 74,Entire villa,9.358846580275406
5,2.0,3.0,3.0,4.945714285714287,68,3,1.0,t,Ward 23,Entire condo,7.091742115095153
2,1.0,1.0,1.0,4.537142857142858,12,36,0.96,f,Ward 115,Entire rental unit,6.559615237493242
2,1.0,1.0,1.0,4.924285714285715,24,1,1.0,t,Ward 115,Private room in rental unit,6.504288173536645
2,1.5,1.0,1.0,4.954285714285715,13,3,1.0,f,Ward 59,Private room in guesthouse,7.00397413672268
4,2.0,2.0,2.0,4.908571428571428,22,1,1.0,f,Ward 115,Entire rental unit,8.160803920954665
2,1.0,1.0,1.0,4.928571428571429,20,1,1.0,t,Ward 54,Entire rental unit,7.1316985104669115
6,2.0,3.0,4.0,4.8999999999999995,43,3,1.0,t,Ward 84,Entire chalet,8.30671904320269
6,3.0,3.0,3.0,4.811428571428571,9,101,1.0,f,Ward 59,Entire home,8.261526448396468
1,1.0,1.0,1.0,4.728571428571429,48,4,1.0,t,Ward 54,Private room in home,6.293419278846481
2,1.0,1.0,1.0,4.851428571428571,42,2,1.0,t,Ward 115,Entire rental unit,6.68586094706836
5,3.0,3.0,4.0,4.545714285714285,11,4,0.9,f,Ward 74,Entire home,8.055475141757274
6,2.0,3.0,3.0,4.75,4,3,1.0,f,Ward 23,Entire home,8.08825472712243
4,1.0,1.0,3.0,4.991428571428571,172,1,1.0,t,Ward 73,Tiny home,6.806829360392176
4,1.0,2.0,2.0,4.645714285714285,19,1,1.0,f,Ward 1,Entire rental unit,6.675823221634848
3,1.0,1.0,3.0,4.695714285714287,47,2,1.0,f,Ward 85,Entire vacation home,6.553933404025811
2,1.5,1.0,1.0,4.928571428571429,6,4,1.0,t,Ward 69,Entire villa,7.242797922793756
2,1.0,1.0,1.0,4.8428571428571425,39,10,1.0,f,Ward 1,Room in boutique hotel,6.821107472256465
2,1.0,1.0,1.0,5.0,9,1,1.0,f,Ward 69,Private room in home,6.803505257608338
2,1.0,1.0,1.0,4.897142857142858,34,3,0.9,t,Ward 61,Entire guest suite,7.208600337960199
10,5.5,5.0,5.0,4.542857142857143,5,1,1.0,f,Ward 54,Entire home,9.328212292571072
2,1.5,1.0,1.0,4.928571428571429,2,2,1.0,t,Ward 4,Private room in home,6.142037405587356
2,1.0,1.0,1.0,4.3585714285714285,6,6,1.0,f,Ward 115,Entire rental unit,6.922643891475888
4,2.0,2.0,3.0,4.694285714285714,53,101,1.0,f,Ward 57,Entire rental unit,7.736743682453495
6,3.5,3.0,3.0,4.851428571428571,109,1,1.0,t,Ward 54,Entire bungalow,9.259225769705994
6,2.5,3.0,4.0,4.857142857142857,1,1,0.0,f,Ward 71,Entire home,8.188966863648876
4,1.0,2.0,3.0,4.944285714285714,13,13,0.99,t,Ward 23,Entire rental unit,6.920671504248683
8,3.0,8.0,4.0,4.571428571428571,2,3,0.5,f,Ward 54,Entire home,9.305741456739435
5,2.0,3.0,4.0,4.6000000000000005,5,1,1.0,f,Ward 74,Entire home,8.18060094759445
2,1.0,0.0,1.0,4.557142857142856,109,1,1.0,f,Ward 115,Entire rental unit,6.703188113240863
6,2.0,3.0,4.0,4.869999999999999,24,36,0.67,f,Ward 107,Entire rental unit,7.650168700845001
5,2.0,2.0,3.0,4.857142857142857,1,53,1.0,t,Ward 115,Entire rental unit,8.261268150577648
4,1.0,2.0,2.0,4.857142857142857,5,18,1.0,t,Ward 57,Entire rental unit,6.480044561926653
6,2.0,3.0,3.0,4.877142857142857,7,1,1.0,f,Ward 115,Entire home,8.006700845440367
2,1.0,1.0,1.0,4.002857142857144,3,61,1.0,f,Ward 54,Entire serviced apartment,7.908019444632471
2,1.0,1.0,1.0,4.428571428571429,1,1,1.0,f,Ward 57,Private room in home,6.061456918928017
6,4.5,4.0,5.0,5.0,5,11,1.0,t,Ward 54,Entire rental unit,9.891364362733817
2,1.0,1.0,1.0,4.357142857142857,4,25,1.0,f,Ward 115,Entire rental unit,6.859614903654202
6,1.5,3.0,4.0,4.814285714285715,16,4,1.0,t,Ward 69,Private room in villa,7.616775808698373
