accommodates,bathrooms,bedrooms,beds,avg_rating,calculated_host_listings_count,host_response_rate,avg_price,minimum_nights,availability_rate,days_since_last_review,number_of_reviews,host_is_superhost,neighbourhood_cleansed,property_type,occupancy
2,1.0,0.0,1.0,4.238571428571428,49,1.0,1300.0,1,0.8684931506849315,193.0,3,f,Ward 115,Entire rental unit,6
2,1.0,1.0,1.0,4.854285714285715,1,1.0,1200.0,2,0.33424657534246577,17.0,58,t,Ward 77,Entire rental unit,66
5,1.0,1.0,2.0,4.9071428571428575,7,1.0,840.0,14,0.6356164383561644,13.0,28,t,Ward 57,Entire condo,140
2,1.0,1.0,1.0,4.9471428571428575,2,1.0,850.0,3,0.6876712328767123,17.0,29,f,Ward 54,Entire rental unit,24
4,2.0,2.0,2.0,4.784285714285715,3,0.9,2208.0,2,0.5342465753424658,83.0,12,f,Ward 107,Entire rental unit,72
6,3.0,3.0,4.0,4.714285714285714,1,1.0,6000.0,5,0.08767123287671233,72.0,1,f,Ward 74,Entire home,10
2,1.0,1.0,1.0,4.871428571428572,45,0.98,12000.0,3,0.2876712328767123,73.0,11,t,Ward 54,Entire home,18
6,3.5,3.0,4.0,4.992857142857143,4,1.0,20000.0,1,0.27123287671232876,10.0,62,t,Ward 107,Entire serviced apartment,255
2,1.5,1.0,1.0,4.898571428571429,3,1.0,800.0,4,0.40821917808219177,26.0,44,t,Ward 115,Entire rental unit,48
2,1.0,1.0,2.0,4.481428571428571,5,0.7,220.0,2,1.0,1061.0,18,f,Ward 6,Private room in home,0
2,1.0,1.0,1.0,4.675714285714286,18,1.0,1250.0,1,0.25205479452054796,31.0,26,f,Ward 115,Entire rental unit,90
2,1.0,1.0,1.0,4.507142857142858,6,1.0,1200.0,1,0.0684931506849315,30.0,9,t,Ward 107,Entire serviced apartment,36
4,2.0,2.0,2.0,4.88,76,1.0,2450.0,1,0.4602739726027397,3.0,68,t,Ward 115,Entire rental unit,234
4,2.0,2.0,2.0,4.784285714285715,1,1.0,2950.0,2,0.7205479452054795,21.0,49,t,Ward 115,Entire rental unit,30
6,3.0,3.0,4.0,4.9471428571428575,1,1.0,10000.0,3,0.9397260273972603,19.0,8,f,Ward 77,Entire home,30
2,1.0,1.0,1.0,4.897142857142856,76,1.0,990.0,1,0.4410958904109589,9.0,33,t,Ward 115,Entire rental unit,198
2,1.0,1.0,1.0,4.665714285714286,9,1.0,1750.0,2,0.4602739726027397,9.0,9,t,Ward 115,Entire rental unit,54
2,1.0,1.0,1.0,4.8100000000000005,3,1.0,980.0,2,0.9013698630136986,67.0,39,t,Ward 73,Entire guesthouse,6
2,1.0,1.0,1.0,5.0,2,1.0,1600.0,2,0.6876712328767123,5.0,23,t,Ward 62,Entire guesthouse,138
5,1.0,2.0,4.0,4.868571428571428,1,1.0,1200.0,1,0.9780821917808219,72.0,14,t,Ward 64,Entire home,48
4,2.0,2.0,2.0,4.747142857142857,181,0.99,6000.0,4,0.7671232876712328,8.0,32,f,Ward 54,Entire rental unit,40
3,1.0,1.0,2.0,4.884285714285714,4,1.0,1499.0,1,0.9068493150684932,12.0,35,t,Ward 115,Entire rental unit,210
2,1.0,0.0,1.0,4.917142857142857,1,1.0,550.0,2,0.8712328767123287,16.0,32,f,Ward 23,Entire guest suite,42
3,1.0,2.0,4.0,4.825714285714286,1,1.0,450.0,3,0.3726027397260274,58.0,77,t,Ward 67,Entire guest suite,30
4,2.5,2.0,2.0,4.952857142857143,2,1.0,1000.0,3,0.989041095890411,3.0,3,t,Ward 23,Entire rental unit,18
5,2.0,3.0,3.0,4.918571428571428,1,0.9,1450.0,2,0.4273972602739726,18.0,33,t,Ward 112,Entire rental unit,60
4,2.0,2.0,2.0,4.958571428571429,28,0.91,2000.0,1,0.19452054794520549,17.0,7,f,Ward 115,Entire rental unit,42
10,7.0,5.0,8.0,5.0,4,1.0,1887.0,1,0.9643835616438357,1192.0,1,t,Ward 62,Entire villa,0
2,6.0,1.0,1.0,4.142857142857143,1,0.0,45.0,4,1.0,427.0,5,f,Ward 113,Private room in villa,0
6,3.5,3.0,4.0,5.0,28,0.98,6000.0,4,0.8958904109589041,37.0,1,t,Ward 74,Entire home,8
6,2.5,3.0,4.0,4.714285714285714,1,1.0,1950.0,7,0.038356164383561646,79.0,4,f,Ward 61,Entire townhouse,14
2,1.0,1.0,1.0,4.857142857142857,1,1.0,1800.0,2,0.6904109589041096,71.0,18,t,Ward 115,Entire rental unit,78
4,1.0,2.0,2.0,4.764285714285713,1,1.0,1299.0,3,0.6493150684931507,4.0,53,t,Ward 23,Entire rental unit,108
3,1.5,1.0,2.0,5.0,5,1.0,1450.0,1,0.6657534246575343,20.0,1,f,Ward 64,Private room in rental unit,6
2,1.0,2.0,2.0,5.0,2,0.9,2500.0,10,0.7205479452054795,353.0,1,f,Ward 54,Entire rental unit,20
2,1.0,1.0,1.0,4.942857142857143,4,1.0,968.0,2,0.7452054794520548,1.0,71,t,Ward 54,Entire rental unit,240
5,2.0,3.0,4.0,4.877142857142857,20,1.0,2340.0,1,0.7863013698630137,197.0,8,t,Ward 74,Entire cottage,6
2,1.0,1.0,1.0,4.875714285714286,3,1.0,525.0,3,0.410958904109589,1.0,24,t,Ward 63,Private room,48
8,4.5,4.0,4.0,4.67,71,1.0,8513.0,2,0.36712328767123287,1.0,13,t,Ward 54,Entire home,78
2,1.0,1.0,1.0,4.727142857142858,42,0.99,790.0,1,1.0,46.0,21,t,Ward 115,Entire rental unit,126
2,1.0,1.0,1.0,4.971428571428571,94,1.0,1350.0,2,0.9698630136986301,130.0,5,f,Ward 23,Entire rental unit,30
4,1.0,2.0,3.0,4.757142857142857,3,1.0,1300.0,2,0.8164383561643835,37.0,10,f,Ward 100,Entire rental unit,48
2,1.0,0.0,1.0,4.54,47,0.99,1320.0,2,1.0,69.0,9,t,Ward 54,Entire rental unit,30
4,2.0,3.0,3.0,5.0,1,0.67,3500.0,7,0.9506849315068493,73.0,1,f,Ward 71,Entire villa,14
8,5.5,4.0,6.0,4.547142857142857,2,1.0,533.0,2,0.9972602739726028,965.0,11,f,Ward 54,Entire villa,0
2,1.0,1.0,1.0,4.87,45,0.98,5000.0,3,0.9013698630136986,14.0,81,t,Ward 54,Entire rental unit,114
3,1.0,2.0,2.0,4.927142857142856,2,1.0,1799.0,4,0.6273972602739726,6.0,56,t,Ward 54,Entire rental unit,16
5,3.0,3.0,3.0,5.0,1,1.0,22000.0,1,0.9917808219178083,1850.0,2,f,Ward 54,Entire home,0
2,1.0,2.0,2.0,5.0,3,1.0,1500.0,3,0.4657534246575342,75.0,1,t,Ward 74,Entire cottage,6
2,1.0,1.0,1.0,4.82,1,1.0,850.0,2,0.8849315068493151,5.0,40,t,Ward 115,Entire rental unit,138
2,1.0,1.0,2.0,4.932857142857143,7,1.0,2090.0,1,0.5342465753424658,27.0,63,t,Ward 61,Entire guest suite,42
2,1.0,1.0,1.0,4.6971428571428575,71,1.0,1500.0,2,0.6493150684931507,17.0,59,t,Ward 115,Entire rental unit,120
4,2.0,2.0,2.0,4.691428571428571,9,1.0,1150.0,2,0.4547945205479452,53.0,43,t,Ward 107,Entire rental unit,150
3,2.0,2.0,2.0,4.324285714285714,11,0.99,2587.0,2,0.0,66.0,22,f,Ward 115,Entire rental unit,36
4,2.0,2.0,0.0,4.925714285714285,21,1.0,1000.0,3,0.6191780821917808,10.0,30,t,Ward 55,Entire rental unit,180
2,1.0,1.0,1.0,4.618571428571428,42,1.0,1550.0,1,0.8684931506849315,31.0,3,f,Ward 115,Entire rental unit,18
2,1.0,1.0,1.0,4.8585714285714285,7,0.67,3500.0,2,0.9972602739726028,758.0,7,f,Ward 54,Private room in villa,0
4,1.0,2.0,2.0,4.7,40,1.0,1400.0,3,0.38082191780821917,292.0,45,f,Ward 115,Entire rental unit,18
2,1.0,1.0,1.0,4.692857142857143,145,0.99,1647.0,1,0.9397260273972603,24.0,7,f,Ward 115,Entire rental unit,42
6,1.5,3.0,3.0,4.799999999999999,38,1.0,17000.0,2,0.8849315068493151,13.0,5,t,Ward 54,Entire home,30
4,1.0,2.0,4.0,5.0,1,1.0,2500.0,7,0.5863013698630137,63.0,3,f,Ward 54,Entire cottage,28
2,1.0,1.0,1.0,5.0,1,1.0,650.0,2,0.9342465753424658,40.0,1,f,Ward 3,Entire rental unit,6
2,1.0,1.0,1.0,4.922857142857143,1,1.0,950.0,3,0.01643835616438356,385.0,59,f,Ward 115,Entire rental unit,0
4,2.0,2.0,2.0,4.951428571428571,3,1.0,2900.0,3,0.2054794520547945,29.0,6,t,Ward 77,Entire townhouse,36
4,2.0,2.0,2.0,4.819999999999999,1,1.0,1700.0,1,0.20273972602739726,3.0,72,t,Ward 77,Entire rental unit,255
4,0.0,2.0,2.0,4.8500000000000005,1,1.0,850.0,1,0.1589041095890411,19.0,19,t,Ward 73,Entire home,60
2,1.5,1.0,1.0,4.974285714285714,2,1.0,2000.0,4,0.4767123287671233,6.0,49,t,Ward 54,Entire rental unit,144
2,1.5,1.0,1.0,5.0,1,1.0,800.0,3,0.9671232876712329,44.0,1,f,Ward 64,Entire rental unit,6
4,0.0,2.0,2.0,4.914285714285714,1,1.0,790.0,1,0.9534246575342465,3.0,5,f,Ward 113,Entire home,30
4,2.0,2.0,3.0,4.928571428571429,1,1.0,3000.0,2,0.5726027397260274,47.0,2,f,Ward 115,Entire home,12
6,3.0,3.0,4.0,4.904285714285714,2,1.0,5500.0,12,0.4328767123287671,73.0,6,t,Ward 64,Entire home,24
2,1.0,1.0,1.0,4.902857142857143,61,1.0,7080.0,2,0.9013698630136986,107.0,6,f,Ward 54,Entire serviced apartment,36
2,1.0,1.0,1.0,4.6571428571428575,49,0.97,1100.0,1,0.9917808219178083,76.0,5,f,Ward 115,Private room in guesthouse,30
2,1.0,1.0,1.0,4.911428571428571,2,1.0,450.0,2,0.8246575342465754,1.0,24,f,Ward 64,Entire cottage,24
2,1.0,1.0,1.0,4.511428571428572,74,0.89,1050.0,1,0.3424657534246575,107.0,22,f,Ward 115,Entire rental unit,18
6,2.0,3.0,2.0,5.0,2,1.0,6000.0,365,0.2356164383561644,79.0,1,f,Ward 61,Entire home,255
2,1.0,1.0,1.0,4.874285714285714,2,1.0,2000.0,2,0.8821917808219178,9.0,9,t,Ward 64,Entire home,54
4,1.0,2.0,4.0,4.988571428571428,3,1.0,1800.0,3,0.32054794520547947,72.0,24,t,Ward 23,Entire rental unit,24
2,1.0,1.0,1.0,5.0,2,1.0,515.0,1,0.4657534246575342,771.0,3,f,Ward 55,Entire guest suite,0
2,1.0,0.0,1.0,4.434285714285715,11,1.0,853.0,2,0.8684931506849315,156.0,27,f,Ward 115,Entire rental unit,18
2,1.5,1.0,1.0,4.869999999999999,1,1.0,800.0,5,0.4767123287671233,23.0,67,f,Ward 115,Entire condo,40
2,1.0,1.0,1.0,4.898571428571429,181,0.99,3000.0,4,0.8410958904109589,3.0,111,f,Ward 115,Entire rental unit,168
1,1.0,1.0,1.0,5.0,1,1.0,620.0,2,0.2054794520547945,0.0,1,f,Ward 115,Private room in rental unit,6
1,1.0,1.0,1.0,4.741428571428571,12,1.0,500.0,2,0.9835616438356164,6.0,72,f,Ward 115,Private room in home,30
6,2.0,3.0,4.0,4.892857142857143,4,1.0,2000.0,3,0.4136986301369863,43.0,37,t,Ward 64,Entire condo,48
2,1.0,0.0,1.0,4.647142857142858,6,1.0,650.0,2,0.8821917808219178,15.0,179,f,Ward 115,Entire serviced apartment,198
4,3.0,2.0,2.0,4.694285714285714,1,1.0,4000.0,3,0.9534246575342465,21.0,21,f,Ward 74,Entire home,48
2,1.0,1.0,1.0,4.8914285714285715,2,1.0,1500.0,2,0.03287671232876712,34.0,40,t,Ward 54,Entire rental unit,42
2,1.0,1.0,1.0,4.794285714285714,126,1.0,708.0,2,0.6684931506849315,14.0,48,t,Ward 54,Entire rental unit,210
8,4.5,5.0,5.0,4.904285714285714,1,0.7,12500.0,3,0.9041095890410958,70.0,72,f,Ward 54,Entire home,6
4,2.0,2.0,4.0,4.978571428571429,1,1.0,2500.0,3,0.8986301369863013,45.0,21,f,Ward 23,Entire condo,12
4,1.5,2.0,2.0,4.951428571428571,1,1.0,2200.0,6,0.4931506849315068,47.0,41,t,Ward 54,Entire guesthouse,168
2,2.0,1.0,2.0,4.571428571428571,1,1.0,3000.0,3,0.4684931506849315,368.0,1,f,Ward 77,Entire rental unit,0
6,2.0,3.0,4.0,4.96,1,0.4,4780.0,4,0.9123287671232877,615.0,7,f,Ward 77,Entire rental unit,0
2,1.0,1.0,1.0,4.428571428571429,42,1.0,950.0,1,0.989041095890411,74.0,5,f,Ward 54,Entire rental unit,30
2,1.0,1.0,1.0,4.938571428571429,1,1.0,700.0,1,0.1863013698630137,25.0,73,f,Ward 69,Entire guesthouse,30
2,1.0,1.0,1.0,4.764285714285714,94,1.0,1489.0,1,0.8931506849315068,122.0,9,f,Ward 115,Entire rental unit,24
5,3.0,2.0,2.0,4.880000000000001,2,1.0,2550.0,4,0.10684931506849316,47.0,6,f,Ward 23,Entire home,16
2,0.5,1.0,1.0,5.0,1,1.0,560.0,1,0.9917808219178083,29.0,1,f,Ward 18,Entire rental unit,6
2,1.0,1.0,1.0,4.852857142857142,4,1.0,665.0,1,0.9561643835616438,7.0,198,t,Ward 53,Entire guesthouse,255
4,2.0,2.0,2.0,5.0,1,0.8,1000.0,4,0.2410958904109589,2629.0,1,f,Ward 57,Entire rental unit,0
2,1.0,1.0,1.0,4.909999999999999,3,1.0,969.0,4,0.7835616438356164,19.0,127,t,Ward 61,Entire home,48
4,1.0,2.0,4.0,4.701428571428571,1,1.0,900.0,90,0.6136986301369863,23.0,22,f,Ward 64,Entire rental unit,255
2,1.0,1.0,1.0,4.908571428571428,31,1.0,435.0,7,0.4246575342465753,36.0,18,t,Ward 62,Entire guesthouse,14
2,1.0,1.0,1.0,4.92,2,1.0,4000.0,3,0.9753424657534246,27.0,25,f,Ward 54,Entire rental unit,120
2,1.5,1.0,1.0,4.928571428571429,6,1.0,1850.0,1,0.6191780821917808,818.0,2,f,Ward 74,Private room in guesthouse,0
8,3.5,4.0,4.0,5.0,2,1.0,7995.0,2,0.684931506849315,17.0,16,t,Ward 115,Entire home,66
6,3.0,3.0,3.0,5.0,2,1.0,4500.0,2,0.2821917808219178,27.0,2,f,Ward 62,Entire home,12
2,0.0,1.0,0.0,5.0,3,1.0,800.0,30,0.6767123287671233,27.0,1,t,Ward 54,Entire rental unit,60
6,2.5,3.0,3.0,4.9157142857142855,2,1.0,10000.0,3,0.7479452054794521,19.0,58,t,Ward 61,Entire villa,108
1,1.0,1.0,3.0,4.928571428571429,2,1.0,600.0,1,0.2191780821917808,18.0,2,f,Ward 23,Shared room in villa,12
2,1.0,1.0,1.0,5.0,145,0.99,1371.0,1,0.8246575342465754,59.0,3,f,Ward 115,Entire rental unit,18
2,1.0,1.0,1.0,4.951428571428571,1,1.0,900.0,2,0.2602739726027397,2570.0,6,f,Ward 62,Entire guesthouse,0
4,2.0,2.0,2.0,4.42,1,1.0,4250.0,2,0.9671232876712329,17.0,33,f,Ward 115,Entire rental unit,66
2,2.0,1.0,1.0,5.0,1,1.0,1200.0,3,0.46301369863013697,44.0,5,f,Ward 77,Entire condo,18
6,2.0,3.0,3.0,4.882857142857143,1,1.0,2100.0,3,0.9397260273972603,16.0,24,t,Ward 77,Entire home,42
2,1.0,1.0,1.0,4.934285714285714,1,1.0,1500.0,2,0.5698630136986301,2.0,461,t,Ward 115,Entire rental unit,255
4,1.0,2.0,5.0,4.751428571428571,6,1.0,1600.0,3,0.8767123287671232,387.0,8,t,Ward 64,Entire condo,0
2,1.0,1.0,1.0,4.937142857142858,2,1.0,850.0,2,0.8767123287671232,4.0,245,t,Ward 115,Entire rental unit,162
4,1.0,3.0,3.0,4.714285714285714,1,1.0,950.0,2,1.0,16.0,5,f,Ward 116,Entire home,6
10,3.0,4.0,6.0,4.92,1,1.0,4000.0,5,0.4520547945205479,18.0,14,f,Ward 59,Entire home,90
2,1.0,1.0,1.0,5.0,76,1.0,1950.0,1,0.473972602739726,37.0,8,t,Ward 115,Entire rental unit,48
2,1.0,1.0,1.0,4.798571428571429,7,1.0,2500.0,2,0.2958904109589041,7.0,67,t,Ward 115,Entire rental unit,114
4,1.0,2.0,2.0,4.295714285714285,145,0.99,2627.0,1,0.8958904109589041,62.0,12,f,Ward 77,Entire rental unit,72
4,1.5,1.0,3.0,4.702857142857143,8,1.0,163.0,1,0.6164383561643836,3365.0,11,f,Ward 115,Private room in bed and breakfast,0
2,1.0,1.0,2.0,4.947142857142857,8,0.94,32.0,2,0.989041095890411,20.0,8,f,Ward 23,Private room in home,12
6,3.0,3.0,4.0,4.958571428571429,1,1.0,2000.0,4,0.41643835616438357,155.0,27,t,Ward 71,Entire guesthouse,112
4,2.0,2.0,2.0,4.918571428571428,23,0.98,2750.0,3,0.9260273972602739,28.0,7,t,Ward 115,Entire rental unit,42
6,2.0,3.0,3.0,4.9,10,1.0,3500.0,3,0.8575342465753425,19.0,39,f,Ward 64,Entire condo,78
4,1.0,2.0,3.0,4.571428571428571,1,1.0,1900.0,3,0.7315068493150685,36.0,1,f,Ward 74,Entire guest suite,6
2,1.0,1.0,1.0,4.5,3,1.0,2300.0,5,0.4931506849315068,1241.0,2,f,Ward 115,Entire condo,0
6,2.0,3.0,4.0,4.9399999999999995,1,1.0,2000.0,3,0.5534246575342465,17.0,23,t,Ward 59,Entire rental unit,120
2,1.0,1.0,1.0,4.952857142857143,1,0.9,1250.0,3,0.663013698630137,2.0,138,t,Ward 74,Entire guest suite,174
10,3.0,4.0,8.0,4.951428571428571,4,1.0,5000.0,2,0.9698630136986301,79.0,6,t,Ward 69,Entire home,6
10,5.0,5.0,6.0,4.475714285714285,181,0.99,15000.0,4,0.9013698630136986,176.0,3,f,Ward 54,Entire villa,16
6,4.0,4.0,2.0,5.0,3,0.8,4500.0,3,0.2465753424657534,23.0,2,f,Ward 61,Entire home,12
10,4.0,5.0,5.0,4.857142857142857,181,0.99,6000.0,4,0.3726027397260274,221.0,2,f,Ward 54,Entire villa,16
2,1.0,0.0,1.0,4.911428571428571,17,1.0,2500.0,2,0.9753424657534246,12.0,87,t,Ward 115,Entire loft,174
4,2.0,2.0,3.0,5.0,4,1.0,1900.0,3,0.13150684931506848,37.0,1,t,Ward 55,Entire rental unit,6
2,1.0,1.0,1.0,4.951428571428571,4,1.0,950.0,5,0.5260273972602739,57.0,29,t,Ward 115,Entire condo,70
2,1.0,1.0,1.0,4.838571428571428,1,1.0,415.0,1,0.24383561643835616,12.0,45,t,Ward 8,Private room in home,120
4,2.0,2.0,3.0,4.74,1,1.0,2000.0,2,0.9452054794520548,3.0,39,f,Ward 57,Entire condo,48
2,1.0,1.0,1.0,4.714285714285714,1,1.0,1100.0,2,0.4657534246575342,35.0,5,f,Ward 61,Entire rental unit,30
2,2.0,1.0,1.0,5.0,1,0.67,950.0,7,0.9972602739726028,76.0,1,f,Ward 57,Private room in home,14
4,4.0,3.0,3.0,4.951428571428571,2,1.0,5000.0,5,0.4520547945205479,78.0,15,f,Ward 74,Entire home,30
2,1.0,0.0,1.0,5.0,47,0.99,1320.0,2,0.9835616438356164,45.0,3,t,Ward 54,Entire rental unit,18
2,1.0,1.0,1.0,4.909999999999999,76,1.0,1151.0,1,0.0027397260273972603,12.0,14,t,Ward 115,Entire rental unit,48
2,1.0,1.0,1.0,4.947142857142857,1,1.0,1600.0,2,0.821917808219178,6.0,36,t,Ward 77,Entire rental unit,72
2,1.0,1.0,1.0,5.0,2,1.0,150.0,7,0.6904109589041096,399.0,1,f,Ward 69,Private room in rental unit,0
6,3.5,3.0,3.0,4.428571428571429,70,0.99,9720.0,1,0.9972602739726028,45.0,1,t,Ward 54,Entire home,6
2,1.0,1.0,1.0,4.714285714285714,10,1.0,1700.0,1,0.7698630136986301,782.0,1,f,Ward 77,Room in bed and breakfast,0
4,2.0,2.0,2.0,4.951428571428571,1,1.0,1500.0,3,0.23835616438356164,28.0,42,f,Ward 64,Entire cottage,12
2,1.0,1.0,1.0,4.845714285714286,2,0.86,1500.0,2,0.4273972602739726,7.0,52,t,Ward 115,Entire serviced apartment,138
3,1.0,2.0,2.0,4.7942857142857145,9,1.0,1850.0,4,0.7561643835616438,13.0,7,t,Ward 77,Entire rental unit,24
4,2.0,2.0,2.0,4.758571428571429,1,1.0,2950.0,2,0.7890410958904109,31.0,13,f,Ward 54,Entire rental unit,66
6,2.0,2.0,2.0,4.971428571428572,5,1.0,800.0,5,0.9616438356164384,3.0,20,t,Ward 115,Entire condo,140
4,1.0,2.0,4.0,4.8585714285714285,1,1.0,950.0,2,0.7178082191780822,74.0,23,t,Ward 61,Entire cottage,6
2,1.0,1.0,1.0,4.685714285714285,42,1.0,662.0,1,0.7424657534246575,171.0,5,f,Ward 115,Entire rental unit,30
4,2.0,2.0,2.0,4.97,5,1.0,4000.0,1,0.7041095890410959,3.0,24,t,Ward 62,Entire guest suite,72
4,1.0,2.0,3.0,3.8285714285714287,6,0.97,1360.0,1,0.9616438356164384,19.0,5,f,Ward 115,Entire rental unit,30
2,1.0,1.0,2.0,4.608571428571429,5,1.0,649.0,1,0.9863013698630136,36.0,85,f,Ward 62,Private room in home,48
4,1.0,2.0,2.0,4.398571428571429,1,1.0,1395.0,2,0.5260273972602739,1165.0,14,f,Ward 23,Entire rental unit,0
2,1.0,1.0,2.0,4.865714285714286,2,1.0,550.0,15,0.5698630136986301,76.0,35,f,Ward 62,Entire guest suite,30
8,3.0,4.0,4.0,4.915714285714286,3,1.0,16000.0,4,0.8027397260273973,35.0,36,t,Ward 84,Entire villa,32
2,1.0,1.0,1.0,4.905714285714287,2,1.0,1250.0,5,0.9808219178082191,77.0,3,f,Ward 61,Entire rental unit,10
4,2.0,2.0,2.0,4.857142857142857,61,1.0,10620.0,2,0.8876712328767123,38.0,3,f,Ward 54,Entire serviced apartment,18
6,2.0,3.0,3.0,4.964285714285714,1,1.0,2500.0,3,0.18082191780821918,73.0,4,f,Ward 15,Entire home,24
4,1.0,2.0,3.0,4.897142857142858,51,1.0,1110.0,5,0.8547945205479452,14.0,15,t,Ward 64,Entire rental unit,130
2,1.0,1.0,1.0,4.812857142857142,1,1.0,1200.0,2,0.17534246575342466,17.0,60,t,Ward 115,Entire rental unit,156
6,1.0,3.0,6.0,4.76,4,1.0,2500.0,1,0.9205479452054794,37.0,89,t,Ward 113,Entire home,60
2,1.0,1.0,1.0,4.882857142857143,2,1.0,650.0,3,0.6219178082191781,0.0,277,t,Ward 115,Entire rental unit,120
4,2.0,2.0,2.0,4.714285714285714,94,1.0,1928.0,2,0.0,112.0,2,f,Ward 23,Entire rental unit,12
2,1.0,1.0,1.0,4.828571428571428,6,1.0,650.0,2,0.9698630136986301,39.0,5,t,Ward 54,Entire rental unit,30
2,1.0,1.0,1.0,4.93,10,1.0,990.0,1,0.6965317919075145,410.0,37,f,Ward 1,Entire rental unit,0
2,1.0,0.0,1.0,4.487142857142857,1,1.0,1300.0,2,0.9424657534246575,31.0,73,t,Ward 115,Entire rental unit,126
2,1.0,1.0,1.0,4.904285714285714,8,1.0,8500.0,3,0.6657534246575343,18.0,6,f,Ward 115,Entire rental unit,36
6,2.0,3.0,4.0,4.811428571428571,3,1.0,3528.0,3,0.7726027397260274,766.0,3,f,Ward 23,Entire rental unit,0
6,2.5,2.0,4.0,4.937142857142858,4,1.0,1200.0,1,0.052054794520547946,5.0,58,t,Ward 58,Entire guest suite,156
4,2.0,2.0,2.0,4.841428571428572,19,1.0,2200.0,2,0.3561643835616438,8.0,24,f,Ward 115,Entire rental unit,84
4,1.0,2.0,3.0,3.3799999999999994,49,1.0,1688.0,5,0.38904109589041097,349.0,3,f,Ward 23,Entire rental unit,10
6,2.0,3.0,5.0,4.97,1,1.0,2150.0,3,0.8191780821917808,15.0,14,f,Ward 5,Entire home,24
9,4.0,4.0,5.0,4.7299999999999995,3,1.0,2500.0,2,0.9205479452054794,38.0,37,f,Ward 69,Entire villa,42
2,1.0,0.0,1.0,4.188571428571429,1,1.0,1350.0,2,0.8958904109589041,30.0,6,f,Ward 115,Entire rental unit,36
2,1.0,1.0,1.0,4.854285714285715,12,0.94,1285.0,1,0.4383561643835616,17.0,42,t,Ward 115,Entire rental unit,162
2,1.0,1.0,1.0,4.911428571428572,1,1.0,1250.0,2,0.1448087431693989,3.0,35,f,Ward 61,Private room in bed and breakfast,30
8,5.0,4.0,4.0,4.807142857142858,2,1.0,14000.0,4,0.8712328767123287,65.0,11,f,Ward 115,Entire rental unit,88
2,1.0,1.0,1.0,4.542857142857143,181,0.99,3000.0,2,0.8136986301369863,9.0,59,f,Ward 54,Entire rental unit,24
2,1.0,1.0,1.0,4.76,5,1.0,901.0,1,0.7643835616438356,45.0,15,f,Ward 54,Entire rental unit,90
8,4.5,4.0,5.0,4.952857142857143,1,1.0,20000.0,2,0.38082191780821917,25.0,6,f,Ward 54,Entire home,36
2,1.5,1.0,2.0,4.571428571428571,6,1.0,891.0,1,0.9863013698630136,76.0,1,f,Ward 107,Private room in guesthouse,6
4,1.0,2.0,2.0,4.581428571428572,1,1.0,900.0,2,0.2219178082191781,65.0,17,f,Ward 2,Entire rental unit,78
2,1.0,1.0,1.0,5.0,2,1.0,1450.0,3,0.3452054794520548,20.0,12,f,Ward 115,Entire rental unit,66
12,6.5,6.0,5.0,4.857142857142857,2,0.56,18000.0,4,0.8136986301369863,760.0,2,f,Ward 74,Entire home,0
2,1.0,0.0,1.0,4.714285714285714,1,1.0,1700.0,30,0.8301369863013699,250.0,2,t,Ward 54,Entire rental unit,60
6,2.0,3.0,3.0,4.857142857142857,1,0.0,4000.0,7,0.7205479452054795,71.0,4,f,Ward 58,Entire home,28
2,1.0,1.0,1.0,4.942857142857143,20,1.0,1900.0,3,0.9698630136986301,34.0,102,t,Ward 54,Entire rental unit,174
6,3.5,3.0,4.0,4.895714285714286,8,0.89,3960.0,3,0.2356164383561644,40.0,85,t,Ward 54,Entire serviced apartment,66
2,1.0,1.0,1.0,5.0,15,1.0,1450.0,1,0.9780821917808219,16.0,1,f,Ward 115,Entire rental unit,6
2,1.0,1.0,2.0,5.0,1,1.0,750.0,2,0.9945205479452055,17.0,1,f,Ward 83,Entire rental unit,6
4,2.0,2.0,3.0,4.938571428571429,22,1.0,1016.0,4,0.9178082191780822,11.0,61,t,Ward 61,Entire cottage,104
2,1.0,1.0,1.0,4.88,32,0.99,1757.0,1,0.726027397260274,30.0,6,f,Ward 115,Entire rental unit,36
2,1.0,1.0,1.0,4.928571428571429,2,1.0,1800.0,2,0.9287671232876712,34.0,4,t,Ward 115,Entire rental unit,24
14,7.0,7.0,7.0,4.215714285714286,1,1.0,7000.0,1,0.9260273972602739,24.0,6,f,Ward 4,Entire home,36
16,6.5,6.0,10.0,4.864285714285715,1,1.0,2700.0,2,0.14794520547945206,10.0,52,t,Ward 100,Entire villa,42
4,1.0,2.0,2.0,5.0,2,1.0,2200.0,3,0.821917808219178,23.0,4,f,Ward 77,Entire home,12
2,1.5,1.0,1.0,5.0,1,1.0,900.0,3,0.7287671232876712,51.0,11,t,Ward 15,Entire rental unit,48
1,1.0,1.0,1.0,4.714285714285714,2,1.0,573.0,3,0.2136986301369863,29.0,1,f,Ward 115,Private room in home,6
4,2.0,2.0,3.0,4.714285714285714,4,1.0,1450.0,1,0.0027397260273972603,54.0,1,t,Ward 107,Entire rental unit,6
4,2.0,2.0,0.0,5.0,1,1.0,2300.0,6,0.26575342465753427,68.0,2,f,Ward 57,Entire home,12
2,1.0,1.0,1.0,4.685714285714286,7,1.0,890.0,1,0.4301369863013699,1.0,162,f,Ward 77,Room in boutique hotel,255
